location	site	replicate	depth_mm	drops	dens_gm3	comp_MN	tens_MN
washing	back	10	170	0.595238095238095	0.480641451699382	0.228101411808493	0.0207995232071717
washing	back	10	180	0.595238095238095	0.480641451699382	0.228101411808493	0.0207995232071717
washing	flat	1	10	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	flat	1	20	16.6666666666667	2.14674370678699	6.38683953063781	0.582386649800808
washing	flat	1	30	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	flat	1	40	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	1	50	5	1.54475730462402	1.91605185919134	0.174715994940242
washing	flat	1	60	5	1.54475730462402	1.91605185919134	0.174715994940242
washing	flat	1	70	50	2.69604985112104	19.1605185919134	1.74715994940242
washing	flat	2	10	3.125	1.30975549000115	1.19753241199459	0.109197496837651
washing	flat	2	20	3.125	1.30975549000115	1.19753241199459	0.109197496837651
washing	flat	2	30	3.125	1.30975549000115	1.19753241199459	0.109197496837651
washing	flat	2	40	10.625	1.92164320581221	4.07161020078160	0.371271489248014
washing	flat	2	50	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	flat	2	60	30	2.44063703923804	11.4963111551480	1.04829596964145
washing	flat	2	70	30	2.44063703923804	11.4963111551480	1.04829596964145
washing	flat	3	10	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	3	20	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	3	30	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	3	40	10.9615384615385	1.93723466953055	4.20057522976564	0.383031219676686
washing	flat	3	50	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	flat	3	60	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	flat	3	70	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	flat	3	80	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	flat	3	90	11.3461538461538	1.95447775756613	4.34796383431879	0.396470911595163
washing	flat	5	10	50	2.69604985112104	19.1605185919134	1.74715994940242
washing	flat	6	10	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	flat	6	20	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	6	30	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	flat	6	40	7.17391304347826	1.72526397739268	2.74911788492670	0.250679471001217
washing	flat	6	50	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	flat	6	60	4.32932469935245	1.47274413404321	1.65904212784745	0.151280454453346
washing	flat	6	70	4.25531914893617	1.46412323082596	1.63068243335433	0.148694463778929
washing	flat	6	80	4.25531914893617	1.46412323082596	1.63068243335433	0.148694463778929
washing	flat	6	90	4.25531914893617	1.46412323082596	1.63068243335433	0.148694463778929
washing	flat	6	100	4.25531914893617	1.46412323082596	1.63068243335433	0.148694463778929
washing	flat	6	110	12.1276595744681	1.98778272796624	4.64744493505985	0.423779221769949
washing	flat	6	120	22.7272727272727	2.30182117093890	8.7093266326879	0.794163613364736
washing	flat	7	10	4	1.43318552896691	1.53284148735307	0.139772795952194
washing	flat	7	20	4	1.43318552896691	1.53284148735307	0.139772795952194
washing	flat	7	30	32	2.47290629980683	12.2627318988246	1.11818236761755
washing	flat	7	40	16.1538461538462	2.13111743503493	6.19032139123358	0.564467060576168
washing	flat	7	50	8.84615384615385	1.83002973385782	3.38993790472314	0.309112914125044
washing	flat	7	60	7.17391304347826	1.72526397739268	2.74911788492670	0.250679471001217
washing	flat	7	70	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	flat	7	80	5.14492753623188	1.55904399084604	1.97158959424036	0.179780226677640
washing	flat	7	90	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	flat	8	10	2.85714285714286	1.26494941065631	1.09488677668077	0.0998377113944241
washing	flat	8	20	2.85714285714286	1.26494941065631	1.09488677668077	0.0998377113944241
washing	flat	8	30	2.85714285714286	1.26494941065631	1.09488677668077	0.0998377113944241
washing	flat	8	40	4.76190476190476	1.5203622225393	1.82481129446794	0.166396185657373
washing	flat	8	50	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	8	60	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	flat	8	70	4	1.43318552896691	1.53284148735307	0.139772795952194
washing	flat	8	80	4	1.43318552896691	1.53284148735307	0.139772795952194
washing	flat	8	90	12	1.98249167330097	4.59852446205921	0.419318387856581
washing	flat	8	100	40	2.58447807546393	15.3284148735307	1.39772795952194
washing	flat	9	10	5.88235294117647	1.62601676937290	2.25417865787216	0.205548229341461
washing	flat	9	20	5.1890756302521	1.56331613610227	1.9885076017658	0.181322902311932
washing	flat	9	30	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	flat	9	40	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	flat	9	50	4.28571428571429	1.46768196471039	1.64233016502115	0.149756567091636
washing	flat	9	60	5	1.54475730462402	1.91605185919134	0.174715994940242
washing	flat	9	70	12.5	2.00290267056109	4.79012964797835	0.436789987350605
washing	flat	9	80	30	2.44063703923804	11.4963111551480	1.04829596964145
washing	flat	9	90	30	2.44063703923804	11.4963111551480	1.04829596964145
washing	flat	10	10	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	flat	10	20	10.4761904761905	1.91459090272144	4.01458484782948	0.366071608446222
washing	flat	10	30	32.8571428571429	2.48612292834091	12.5911979318288	1.14813368103588
washing	flat	10	40	3.33333333333333	1.34202475056993	1.27736790612756	0.116477329960161
washing	flat	10	50	3.33333333333333	1.34202475056993	1.27736790612756	0.116477329960161
washing	flat	10	60	3.33333333333333	1.34202475056993	1.27736790612756	0.116477329960161
washing	back_crest	1	10	13.3333333333333	2.03517193112988	5.10947162451022	0.465909319840644
washing	back_crest	1	20	21.6666666666667	2.27792583902073	8.30289138982915	0.75710264474105
washing	back_crest	1	30	25	2.34947626084107	9.5802592959567	0.87357997470121
washing	back_crest	2	10	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	back_crest	3	10	16.6666666666667	2.14674370678699	6.38683953063781	0.582386649800808
washing	back_crest	3	20	23.3333333333333	2.31497982509759	8.9415753428929	0.815341309721129
washing	back_crest	3	30	20	2.23790448518396	7.66420743676536	0.698863979760968
washing	back_crest	4	10	5.88235294117647	1.62601676937290	2.25417865787216	0.205548229341461
washing	back_crest	4	20	5.1890756302521	1.56331613610227	1.9885076017658	0.181322902311932
washing	back_crest	4	30	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	back_crest	4	40	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	back_crest	4	50	2.74725274725275	1.24533905407966	1.05277574680843	0.0959977994177155
washing	back_crest	4	60	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	back_crest	4	70	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	back_crest	4	80	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	back_crest	4	90	1.92307692307692	1.06700158211030	0.736943022765899	0.0671984595924007
washing	back_crest	4	100	5.09615384615385	1.55428140210936	1.95289901032964	0.178075917919862
washing	back_crest	4	110	17.9166666666667	2.18290403757680	6.86585249543564	0.626065648535869
washing	back_crest	4	120	13.8888888888889	2.05558292839001	5.3223662755315	0.485322208167340
washing	back_crest	4	130	14.4444444444444	2.07519328496665	5.53526092655274	0.504735096494031
washing	back_crest	4	140	11.8918918918919	1.97796675554101	4.55709631375238	0.415540744722738
washing	back_crest	4	150	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	4	160	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	4	170	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	5	10	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	back_crest	5	20	80	2.93105166574391	30.6568297470614	2.79545591904387
washing	back_crest	6	10	12.5	2.00290267056109	4.79012964797835	0.436789987350605
washing	back_crest	7	10	30	2.44063703923804	11.4963111551480	1.04829596964145
washing	back_crest	8	10	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	back_crest	8	20	20	2.23790448518396	7.66420743676536	0.698863979760968
washing	back_crest	8	30	25.2252252252252	2.35396059583245	9.6665679382626	0.881450064563382
washing	back_crest	8	40	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	8	50	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	8	60	2.7027027027027	1.2371644850789	1.03570370767099	0.0944410783460767
washing	back_crest	8	70	4.54545454545454	1.49710221472185	1.74186532653758	0.158832722672947
washing	back_crest	8	80	4.54545454545454	1.49710221472185	1.74186532653758	0.158832722672947
washing	back_crest	8	90	2.41852487135506	1.18161724691783	0.926803815252071	0.084510995837304
washing	back_crest	8	100	1.88679245283019	1.05747748462495	0.723038437430695	0.0659305641283933
washing	back_crest	8	110	1.88679245283019	1.05747748462495	0.723038437430695	0.0659305641283933
washing	back_crest	8	120	1.88679245283019	1.05747748462495	0.723038437430695	0.0659305641283933
washing	back_crest	8	130	1.88679245283019	1.05747748462495	0.723038437430695	0.0659305641283933
washing	back_crest	8	140	5.9433962264151	1.63117871104372	2.27757107790669	0.207681277004439
washing	back_crest	9	10	20	2.23790448518396	7.66420743676536	0.698863979760968
washing	back_crest	9	20	20.4347826086957	2.24865758779444	7.83082064191245	0.714056674973165
washing	back_crest	9	30	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	back_crest	9	40	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	back_crest	9	50	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	back_crest	9	60	4.34782608695652	1.47487633343644	1.66613205147073	0.151926952121950
washing	back_crest	9	70	32.1739130434783	2.4756163335415	12.3293771808834	1.12425944570243
washing	back_crest	10	10	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	20	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	30	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	40	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	50	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	60	1.53846153846154	0.955429806453194	0.58955441821272	0.0537587676739207
washing	back_crest	10	70	5.76923076923077	1.61630772644435	2.2108290682977	0.201595378777202
washing	back_crest	10	80	15	2.09406344895807	5.74815557757402	0.524147984820726
washing	back_crest	10	90	70	2.86428596943165	26.8247260286788	2.44602392916339
washing	crest	1	10	13.3333333333333	2.03517193112988	5.10947162451022	0.465909319840644
washing	crest	1	20	36.6666666666667	2.54097238696912	14.0510469674032	1.28125062956178
washing	crest	1	30	24	2.32906526358094	9.19704892411843	0.838636775713162
washing	crest	1	40	18.5	2.19892371444911	7.08939187900796	0.646449181278896
washing	crest	2	10	1.85185185185185	1.04813141811887	0.709648836737532	0.0647096277556451
washing	crest	2	20	1.85185185185185	1.04813141811887	0.709648836737532	0.0647096277556451
washing	crest	2	30	1.85185185185185	1.04813141811887	0.709648836737532	0.0647096277556451
washing	crest	2	40	1.85185185185185	1.04813141811887	0.709648836737532	0.0647096277556451
washing	crest	2	50	1.85185185185185	1.04813141811887	0.709648836737532	0.0647096277556451
washing	crest	2	60	50.7407407407407	2.70340292481589	19.4443781266084	1.77304380050468
washing	crest	3	10	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	crest	3	20	21.6666666666667	2.27792583902073	8.30289138982915	0.75710264474105
washing	crest	3	30	70	2.86428596943165	26.8247260286788	2.44602392916339
washing	crest	4	10	11.6666666666667	1.96840623481762	4.47078767144647	0.407670654860566
washing	crest	4	20	18.3333333333333	2.19439879668915	7.02552348370156	0.640625314780886
washing	crest	4	30	60	2.78721062951802	22.9926223102961	2.09659193928290
washing	crest	5	10	13.3333333333333	2.03517193112988	5.10947162451022	0.465909319840644
washing	crest	5	20	7.61904761904762	1.75536403716217	2.91969807114871	0.266233897051798
washing	crest	5	30	4.76190476190476	1.5203622225393	1.82481129446794	0.166396185657373
washing	crest	5	40	4.91071428571429	1.53574805187268	1.88183664742007	0.171596066459166
washing	crest	5	50	6.25	1.65632908028112	2.39506482398917	0.218394993675303
washing	crest	5	60	8.125	1.78751121251487	3.11358427118593	0.283913491777893
washing	crest	5	70	9.16666666666667	1.84782520640917	3.51276174185079	0.320312657390444
washing	crest	5	80	6.9047619047619	1.70614400075554	2.64597637697851	0.241274469203191
washing	crest	5	90	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	crest	5	100	3.57142857142857	1.37652118631341	1.36860847085096	0.12479713924303
washing	crest	5	110	2.45238095238095	1.18856803338010	0.93977781665099	0.0856940356135472
washing	crest	5	120	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	130	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	140	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	150	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	160	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	170	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	5	180	1.33333333333333	0.883879384632855	0.510947162451022	0.0465909319840644
washing	crest	6	10	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	crest	6	20	43.3333333333333	2.6244994293007	16.6057827796583	1.51420528948210
washing	crest	7	10	50	2.69604985112104	19.1605185919134	1.74715994940242
washing	crest	7	20	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	crest	7	30	5.88235294117647	1.62601676937290	2.25417865787216	0.205548229341461
washing	crest	8	10	8.33333333333333	1.80017011650701	3.1934197653189	0.291193324900403
washing	crest	8	20	81.6666666666667	2.94136130934527	31.2955137001252	2.85369458402395
washing	crest	9	10	6.66666666666667	1.68859834084991	2.55473581225512	0.232954659920323
washing	crest	9	20	13.3333333333333	2.03517193112988	5.10947162451022	0.465909319840644
washing	crest	9	30	23.3333333333333	2.31497982509759	8.9415753428929	0.815341309721129
washing	crest	9	40	41.6666666666667	2.60488907272406	15.9670988265945	1.45596662450202
washing	crest	10	10	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	crest	10	20	10	1.89133089490399	3.83210371838268	0.349431989880484
washing	crest	10	30	11.6666666666667	1.96840623481762	4.47078767144647	0.407670654860566
washing	crest	10	40	20	2.23790448518396	7.66420743676536	0.698863979760968
washing	crest	10	50	18.3333333333333	2.19439879668915	7.02552348370156	0.640625314780886
