year,duration,dist,u
1975,30,20,1.868489096
1975,114,20,1.517752903
1975,30,20,1.090278048
1975,24,20,1.820451705
1975,18,20,1.231160569
1975,24,20,0.835407821
1975,6,20,0.358529355
1975,42,20,1.460406898
1975,24,20,1.025297102
1975,48,20,0.251325574
1975,6,20,2.094105311
1975,114,20,0.178561053
1975,6,20,0.748147162
1975,18,20,1.107392015
1975,24,20,0.592025704
1975,72,20,1.080084432
1975,24,20,1.430622771
1975,24,20,1.087669358
1975,48,20,0.171891599
1975,24,20,1.691494529
1975,48,20,1.140416917
1975,6,20,0.641957673
1975,18,20,1.022227999
1975,126,20,0.779661039
1975,18,20,0.154718214
1975,96,20,0.888669579
1975,24,20,0.330763463
1975,102,20,0.797482867
1975,42,20,1.181216561
1975,6,20,1.466474998
1975,18,20,1.942485222
1975,72,20,1.409235969
1975,24,20,1.708648827
1975,48,20,1.340975963
1975,54,20,0.781094456
1975,18,20,0.140368747
1975,6,20,1.119240096
1975,18,20,1.129529529
1975,6,20,1.291492972
1975,66,20,1.830352968
1975,30,20,1.320771098
1975,42,20,0.760749688
1975,24,20,0
1975,30,20,1.236630952
1975,18,20,1.429357509
1975,6,20,0.401854404
1975,48,20,0.960045161
1975,18,20,1.290759344
1975,54,20,0.706674019
1975,72,20,0.195727198
1975,18,20,1.016138159
1975,6,20,0.101149963
1975,18,20,0.783665719
1975,54,20,1.1846628
1975,18,20,0.598849812
1975,54,20,0.098399683
1975,120,20,0.616425752
1975,18,20,0.147680709
1975,6,20,0.879971745
1975,42,20,1.806801453
1975,6,20,1.824488813
1975,66,20,1.867786794
1975,48,20,1.319031641
1975,6,20,0.692346129
1975,24,20,1.074463252
1975,90,20,1.473083902
1975,48,20,1.161500677
1975,6,20,1.630926462
1975,42,20,1.033303857
1975,72,20,0.657039045
1975,30,20,0.096363414
1975,24,20,0.67326983
1975,72,20,1.078172073
1975,120,20,0.683955394
1975,48,20,1.129431496
1975,42,20,1.547877005
1975,78,20,0.517331488
1975,18,20,0.85329799
1975,6,20,0
1975,18,20,1.166558082
1975,6,20,0.108944881
1975,18,20,1.014948704
1975,6,20,0.305094971
1975,18,20,0.887229776
1975,48,20,0.60030866
1975,48,20,0.187976888
1975,48,20,0.977050656
1975,24,20,0.538560675
1975,24,20,1.312834396
1975,6,20,0
1975,18,20,1.225189777
1975,6,20,0
1975,42,20,0.374425847
1975,6,20,0.724837408
1975,138,20,1.353409285
1975,96,20,0.777898794
1975,30,20,0.156679122
1975,18,20,0.654090669
1975,30,20,0.083729143
1975,18,20,0.524056588
1975,6,20,0
1975,96,20,0.525308674
1975,24,20,0
1975,24,20,0.348918502
1975,18,20,0.719893846
1975,6,20,0.173614923
1975,18,20,0.586181745
1975,6,20,1.203985303
1975,24,20,1.773111308
1975,18,20,2.272517621
1975,30,20,1.790332335
1975,18,20,1.310192214
1975,24,20,0.748630398
1975,6,20,0.044252016
1975,42,20,0.622678349
1975,6,20,0
1975,48,20,0.496164515
1975,24,20,0.080416714
1975,18,20,0.647430263
1975,6,20,1.067465268
1975,42,20,1.43563078
1975,96,20,1.15304716
1975,54,20,0.73231383
1975,42,20,0.289706076
1975,6,20,0.702360261
1975,18,20,0
1975,24,20,1.415218678
1975,6,20,0
1975,24,20,0.334234164
1975,18,20,1.268165026
1975,6,20,0
1975,42,20,0.731947621
1975,24,20,1.299886005
1975,24,20,0.888261718
1975,48,20,0.52937938
1975,6,20,0
1975,18,20,1.251184599
1975,6,20,0
1975,18,20,0.984538735
1975,54,20,0.492961853
1975,18,20,1.330731865
1975,6,20,0.041422657
1975,18,20,0.739343933
1975,6,20,0.050018028
1975,18,20,0.476988969
1975,6,20,0
1975,18,20,0.306564503
1975,6,20,0.774590746
1975,18,20,0.436807213
1975,6,20,0
1975,18,20,0.293235831
1975,24,20,0.820254409
1975,6,20,0
1975,18,20,0.819712453
1975,6,20,0.424031329
1975,42,20,1.104150369
1976,6,20,0.245482
1976,18,20,1.512835394
1976,48,20,0.354144406
1976,6,20,0.515389583
1976,48,20,0.095820951
1976,24,20,0.493407587
1976,48,20,0
1976,66,20,0.342305759
1976,24,20,0
1976,6,20,0.297445997
1976,18,20,0.856096614
1976,6,20,0
1976,18,20,0.488105542
1976,6,20,0
1976,18,20,0.651310795
1976,24,20,0.164307714
1976,6,20,0.557137615
1976,18,20,1.378739037
1976,6,20,0.693730201
1976,18,20,1.404610736
1976,6,20,0.085075132
1976,18,20,0.784361681
1976,6,20,0.912773933
1976,18,20,0.526528108
1976,30,20,1.049026509
1976,48,20,0.315877542
1976,18,20,0
1976,48,20,0.602745213
1976,6,20,0.142037805
1976,18,20,0.799431216
1976,6,20,0.285799831
1976,18,20,1.22811804
1976,6,20,0.597533206
1976,18,20,1.132537279
1976,30,20,0.686012306
1976,24,20,0.261845333
1976,18,20,2.135115605
1976,6,20,0.537436276
1976,42,20,0.099031058
1976,6,20,0.854909115
1976,18,20,0.667599674
1976,54,20,0.083851836
1976,24,20,0.614530285
1976,24,20,0.079890947
1976,18,20,0.525823245
1976,48,20,1.056781199
1976,24,20,0.462829673
1976,6,20,0
1976,18,20,0.831151882
1976,6,20,0.425660575
1976,18,20,1.687708941
1976,24,20,0.153716319
1976,6,20,0.674410906
1976,42,20,1.444345306
1976,6,20,0.331751061
1976,18,20,0.953952516
1976,54,20,0.526526365
1976,24,20,0.139876647
1976,18,20,0.618763367
1976,24,20,0.069033681
1976,96,20,0.929563355
1976,6,20,0.070345834
1976,18,20,0.694421712
1976,24,20,0
1976,24,20,0.626869464
1976,54,20,0.087792671
1976,18,20,0.876908175
1976,6,20,0.407940607
1976,42,20,0.868297758
1976,30,20,0.078192159
1976,18,20,0.513221576
1976,6,20,0
1976,42,20,0.821686767
1976,6,20,0.460805271
1976,48,20,1.047554814
1976,18,20,0.292575223
1976,6,20,0
1976,24,20,0.468308683
1976,18,20,0.819910456
1976,96,20,0.156061354
1976,6,20,0.455686049
1976,72,20,0.147888922
1976,18,20,0.746272697
1976,24,20,0.436128773
1976,30,20,0
1976,18,20,0.628678866
1976,6,20,0.091905281
1976,18,20,0.856738009
1976,30,20,0
1976,24,20,0.336203591
1976,24,20,1.740803365
1976,18,20,0.701044069
1976,6,20,1.646200557
1976,48,20,1.449956715
1976,18,20,1.676191303
1976,102,20,1.227438586
1976,18,20,0.617431992
1976,78,20,1.281006851
1976,18,20,1.536885925
1976,6,20,0.525157354
1976,66,20,1.274315219
1976,48,20,0.471457993
1976,72,20,1.25186027
1976,6,20,0.956774117
1976,18,20,1.239762113
1976,24,20,1.000086669
1976,24,20,1.383948156
1976,6,20,1.165527258
1976,48,20,1.404327746
1976,24,20,1.717906417
1976,18,20,1.878872913
1976,24,20,0.257651273
1976,6,20,1.206858271
1976,24,20,0.659634447
1976,24,20,1.251922766
1976,24,20,1.859958211
1976,66,20,1.436591326
1976,6,20,1.650313328
1976,18,20,1.302737996
1976,6,20,1.057803716
1976,18,20,1.271422024
1976,6,20,0.732196302
1976,18,20,0.94406546
1976,54,20,0.708417738
1976,42,20,0.228851154
1976,24,20,0.67796818
1976,6,20,1.475141046
1976,18,20,1.686138524
1976,6,20,1.365318717
1976,18,20,0.883456109
1976,24,20,1.256275262
1976,6,20,1.630000376
1976,18,20,1.372528459
1976,72,20,1.083367441
1976,6,20,1.499108641
1976,18,20,1.562204237
1976,24,20,1.034304374
1976,6,20,0.319116079
1976,24,20,0.691857883
1976,48,20,0.088337519
1976,66,20,0.902059518
1976,96,20,1.538524777
1976,30,20,0.885524142
1976,18,20,1.375950662
1976,48,20,1.065128363
1976,24,20,1.348097296
1976,6,20,0.309890312
1976,24,20,1.031584577
1976,24,20,0.683515069
1976,24,20,1.375438224
1976,42,20,1.650308914
1976,6,20,1.804876878
1976,18,20,1.588854421
1976,48,20,1.336889707
1976,30,20,0.894773869
1976,18,20,1.291190938
1976,6,20,0.856808503
1976,18,20,1.39626605
1976,6,20,1.099303353
1976,18,20,1.364518059
1976,30,20,0.433546549
1976,18,20,1.002527347
1976,6,20,0.669673652
1976,18,20,0.996435841
1976,6,20,0.334987466
1976,96,20,0.694160177
1976,18,20,1.344663258
1976,6,20,1.027851683
1976,42,20,1.124349132
1976,24,20,0.75229125
1976,6,20,0.116280294
1976,18,20,0.727791249
1976,24,20,1.105636296
1976,6,20,0.676696676
1976,18,20,1.234524692
1976,6,20,0.532153096
1976,18,20,1.200721586
1976,78,20,0.89774418
1976,66,20,1.268450164
1976,6,20,2.796207483
1976,24,20,1.738389286
1976,18,20,1.319201894
1976,6,20,0.880838126
1976,66,20,1.381819584
1976,24,20,0.276247218
1976,48,20,1.220727292
1976,30,20,1.622077574
1976,24,20,1.107110693
1976,24,20,1.448008865
1976,18,20,1.649812593
1976,6,20,1.673929702
1976,18,20,1.641709184
1976,6,20,1.35220299
1976,42,20,1.567781947
1976,6,20,0.532655076
1976,18,20,1.019161912
1976,72,20,0.296695941
1976,6,20,0.796578033
1976,24,20,1.138678587
1976,66,20,0.529426724
1976,6,20,0.078350156
1976,18,20,0.698638897
1976,24,20,1.198631529
1976,24,20,0.691585815
1976,6,20,1.265288687
1976,24,20,1.388643497
1976,18,20,0.886606983
1976,54,20,0.181553851
1976,18,20,0.820505031
1976,72,20,0.295868173
1976,240,20,1.296706566
1976,24,20,0.741103202
1976,6,20,0.300484655
1976,18,20,0.671112456
1976,72,20,0.192143095
1976,6,20,0.526863388
1976,18,20,1.380911459
1976,6,20,0.741193822
1976,18,20,1.524304344
1976,24,20,1.090720822
1976,6,20,0.206327918
1976,18,20,0.72480995
1976,6,20,0.077015354
1976,18,20,0.686486364
1976,78,20,0.092041182
1976,18,20,0.779558904
1976,30,20,0.104062154
1976,18,20,0.964928977
1976,24,20,0
1976,6,20,0.546464727
1976,18,20,0.909451898
1976,24,20,0
1976,6,20,1.054140151
1976,18,20,1.549561548
1976,48,20,0.796670781
1976,24,20,0.028266289
1976,30,20,0.597377431
1976,48,20,1.147011125
1976,282,20,0.384761257
1976,30,20,1.133983367
1976,18,20,1.637867658
1976,102,20,1.215312371
1976,90,20,0.550874398
1976,30,20,0.10362009
1976,18,20,1.062910764
1976,6,20,0.138833108
1976,18,20,0.81280674
1976,6,20,0.068824425
1976,18,20,0.973303573
1976,6,20,0.132496507
1976,18,20,1.166955104
1976,6,20,0.071453044
1976,18,20,1.344721325
1976,24,20,0.169300633
1976,6,20,1.046179994
1976,18,20,0.157846401
1976,24,20,0.870460233
1976,6,20,0.553078679
1976,18,20,0.808772421
1976,6,20,0.218261351
1976,18,20,0.65619377
1976,126,20,0.183290105
1976,18,20,0.818354617
1976,6,20,0.042212429
1976,24,20,0.501084007
1976,18,20,1.312373522
1976,6,20,0.315293746
1976,18,20,0.958384046
1976,30,20,0
1976,18,20,0.45594653
1976,6,20,0
1976,18,20,0.589832052
1976,6,20,0.191615528
1976,18,20,0.812451968
1976,6,20,0
1976,18,20,0.535540116
1976,6,20,0.106894981
1976,24,20,0.66090373
1976,90,20,0.195998637
1976,72,20,0.728461761
1976,198,20,0.178633958
1976,18,20,1.033964173
1976,24,20,0.089163697
1976,24,20,0.496882609
1976,6,20,0
1976,18,20,0.556262212
1976,6,20,0
1976,18,20,0.822440854
1976,24,20,0
1976,72,20,0.505963451
1976,6,20,0
1976,42,20,0.714021188
1976,6,20,0
1976,18,20,0.464263047
1976,126,20,0.10122022
1976,42,20,0.643031004
1976,6,20,0
1976,90,20,0.798727844
1976,6,20,0
1976,18,20,0.973482266
1976,24,20,0.470570289
1976,24,20,0
1976,48,20,0.852122876
1976,6,20,0.472547488
1976,18,20,0
1976,6,20,0.316881609
1976,18,20,0
1976,6,20,0.433281289
1976,18,20,1.520636454
1976,24,20,1.066434819
1976,6,20,0.234917926
1976,18,20,1.600038204
1976,24,20,0.335859907
1976,72,20,0.741979891
1976,6,20,0
1976,18,20,1.09431379
1976,78,20,0.087784219
1976,18,20,0.545714938
1976,48,20,1.105032326
1977,30,20,0.725410775
1977,18,20,1.121697814
1977,6,20,0.13505782
1977,18,20,0.763584526
1977,6,20,0.125117046
1977,48,20,0.927076156
1977,18,20,0.306841979
1977,24,20,1.531323493
1977,54,20,0.849940177
1977,144,20,0.253334196
1977,18,20,0.682052855
1977,24,20,0
1977,24,20,0.847141945
1977,24,20,0.327260046
1977,48,20,0
1977,6,20,0.346965291
1977,24,20,0
1977,42,20,0.340224732
1977,6,20,0.925112711
1977,18,20,0.685417429
1977,24,20,1.476286912
1977,6,20,1.795937074
1977,18,20,1.646983013
1977,6,20,1.266363698
1977,18,20,1.655864907
1977,30,20,1.26687955
1977,48,20,0
1977,18,20,0.57052473
1977,30,20,0
1977,18,20,0.519820909
1977,6,20,0
1977,24,20,1.073083203
1977,18,20,0.365239559
1977,30,20,0.86346513
1977,24,20,1.459750202
1977,18,20,1.014715721
1977,48,20,0.659379134
1977,24,20,1.170540699
1977,24,20,1.683539978
1977,6,20,0.648260112
1977,66,20,1.055221158
1977,30,20,0.675863221
1977,24,20,0.085869914
1977,42,20,0.510161504
1977,78,20,0.085163282
1977,18,20,0.532608353
1977,6,20,0.07326091
1977,18,20,0.522979325
1977,6,20,0
1977,24,20,0.533882616
1977,18,20,0
1977,30,20,0.320952814
1977,18,20,0.659659429
1977,48,20,0.083618415
1977,30,20,0.481127515
1977,24,20,1.268580975
1977,42,20,0.087791715
1977,6,20,0.661346929
1977,18,20,1.653110665
1977,6,20,0.236907398
1977,24,20,1.0101863
1977,18,20,0.141924594
1977,48,20,0.652474765
1977,30,20,0.14342939
1977,18,20,1.111073408
1977,54,20,0.392814194
1977,24,20,0.831873867
1977,24,20,0.474204275
1977,18,20,0
1977,102,20,0.506952262
1977,18,20,0.081525205
1977,6,20,0.796933132
1977,18,20,0.235918023
1977,24,20,0.821297542
1977,30,20,0.319209967
1977,42,20,0.672474779
1977,24,20,0.017602891
1977,54,20,0.874353463
1977,18,20,1.119761751
1977,48,20,0.862351656
1977,30,20,1.410223531
1977,24,20,0.82912872
1977,24,20,0.382836494
1977,66,20,0.823017209
1977,30,20,1.165538233
1977,18,20,1.320789871
1977,6,20,0.906985311
1977,48,20,1.177869181
1977,18,20,1.503073388
1977,48,20,1.077524242
1977,6,20,1.429553792
1977,24,20,0.721444089
1977,18,20,1.632385503
1977,6,20,1.065217952
1977,42,20,1.440080593
1977,30,20,0.94446492
1977,24,20,1.263053567
1977,66,20,1.642183188
1977,6,20,0.889114074
1977,90,20,1.398382571
1977,24,20,1.029419668
1977,30,20,0.576762547
1977,18,20,1.257433508
1977,24,20,0.61354208
1977,48,20,1.269237078
1977,96,20,0.784145229
1977,6,20,0.386349426
1977,138,20,0.891789344
1977,78,20,0.371387694
1977,96,20,0.850183967
1977,24,20,1.259326161
1977,90,20,0.866945469
1977,48,20,1.467625787
1977,6,20,1.244408818
1977,24,20,1.407047388
1977,42,20,1.710629186
1977,6,20,1.420676226
1977,66,20,1.76430917
1977,6,20,1.350701721
1977,24,20,0.922275648
1977,42,20,1.433178953
1977,6,20,1.30390381
1977,18,20,1.378008388
1977,6,20,0.862223639
1977,24,20,1.635049999
1977,66,20,1.308793374
1977,24,20,0.733571658
1977,48,20,1.162775166
1977,6,20,0.808685262
1977,18,20,1.287490984
1977,30,20,0.702938501
1977,18,20,0.094154744
1977,24,20,1.454360352
1977,48,20,1.110760814
1977,24,20,0.699696699
1977,6,20,0.290740263
1977,18,20,0.578253052
1977,6,20,0.124371964
1977,24,20,0.851287161
1977,18,20,1.251460096
1977,24,20,1.047388855
1977,72,20,0.589308896
1977,6,20,1.275528521
1977,24,20,1.444857927
1977,18,20,1.999708654
1977,30,20,1.510556473
1977,42,20,1.846937752
1977,6,20,0.936633084
1977,48,20,1.464534473
1977,18,20,1.716552888
1977,6,20,1.436962087
1977,18,20,1.426055897
1977,24,20,2.007983881
1977,6,20,1.59977728
1977,42,20,1.746969005
1977,24,20,1.053768786
1977,48,20,1.543038868
1977,6,20,1.066550948
1977,18,20,1.485647771
1977,6,20,0.876525978
1977,24,20,1.167112383
1977,18,20,1.475223916
1977,6,20,0.947628061
1977,18,20,1.544469783
1977,24,20,0.736627526
1977,6,20,1.017655247
1977,18,20,1.420995918
1977,48,20,0.953380828
1977,6,20,0.204494761
1977,72,20,0.582491677
1977,66,20,1.026103
1977,78,20,1.537456896
1977,72,20,1.028972047
1977,24,20,0.429853421
1977,24,20,0.821222259
1977,66,20,1.54282049
1977,48,20,1.008276932
1977,30,20,0.400995816
1977,18,20,0.854372172
1977,48,20,1.699994916
1977,24,20,1.006699426
1977,6,20,1.249005334
1977,18,20,1.842729722
1977,24,20,1.267482575
1977,54,20,0.830108512
1977,96,20,1.344784425
1977,18,20,1.643823531
1977,6,20,1.916665209
1977,42,20,1.832554954
1977,6,20,1.415793358
1977,48,20,1.640688084
1977,66,20,1.276582389
1977,30,20,0.357869775
1977,18,20,0.740168305
1977,24,20,0
1977,6,20,0.362402819
1977,48,20,1.001387255
1977,18,20,0.46885163
1977,24,20,1.039697356
1977,6,20,0.457433677
1977,42,20,0.828566422
1977,6,20,0.168056527
1977,18,20,0.690793485
1977,30,20,0.305440708
1977,42,20,0.949443265
1977,6,20,0.231557065
1977,90,20,1.402351588
1977,54,20,0.889239517
1977,18,20,1.815710818
1977,30,20,1.790074292
1977,42,20,1.387065664
1977,6,20,0.77858452
1977,90,20,1.342749021
1977,78,20,0.968864782
1977,18,20,1.5112701
1977,30,20,0.91152849
1977,18,20,1.304021632
1977,78,20,0.946013625
1977,18,20,1.167087606
1977,24,20,1.578887256
1977,54,20,1.34633363
1977,42,20,1.71604809
1977,78,20,1.210857899
1977,18,20,0.754255115
1977,96,20,0.086299477
1977,30,20,0.74034033
1977,18,20,1.141246414
1977,6,20,0.783681411
1977,72,20,1.162885078
1977,18,20,1.746807876
1977,102,20,1.209473525
1977,42,20,0.772922499
1977,6,20,0.077983822
1977,18,20,0.647491176
1977,6,20,0.08632436
1977,18,20,0.700302342
1977,6,20,0.095732271
1977,18,20,0.685595369
1977,24,20,0.089319987
1977,6,20,1.391646673
1977,90,20,0.859205411
1977,6,20,0.292452996
1977,18,20,0.9365204
1977,6,20,0
1977,66,20,0.706782414
1977,30,20,0.077478533
1977,18,20,0.651310795
1977,6,20,0.064857852
1977,18,20,0.769703111
1977,6,20,0.081217128
1977,18,20,0.659991213
1977,6,20,0.094537337
1977,114,20,0.675108661
1977,6,20,1.058956853
1977,42,20,0.787278481
1977,6,20,0.927874996
1977,66,20,1.605632699
1977,24,20,0.916811475
1977,54,20,0.350690366
1977,18,20,0.734029644
1977,6,20,0.214353629
1977,18,20,1.211272354
1977,48,20,0.717689345
1977,6,20,0.092049487
1977,42,20,0.561144681
1977,72,20,1.211494222
1977,54,20,0.641731533
1977,42,20,1.15368764
1977,6,20,0.400885702
1977,18,20,0.967634108
1977,6,20,0.056167086
1977,138,20,0.666939323
1977,6,20,0
1977,18,20,0.879640665
1977,6,20,0
1977,18,20,0.437426541
1977,24,20,1.64549928
1977,24,20,1.193743111
1977,24,20,0.673855734
1977,6,20,0.053926335
1977,24,20,0.75213134
1977,18,20,1.380254515
1977,6,20,0.046827334
